# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.mutableEntityStorage.replace.by.source.ms,1789048753171000000,1789048813182000000,9
workspaceModel.save.cache.to.file.ms,1789048753171000000,1789048813182000000,38
workspaceModel.do.save.caches.ms,1789048753171000000,1789048813182000000,49
workspaceModel.mutableEntityStorage.entities.ms,1789048753171000000,1789048813182000000,0
jps.project.serializers.load.ms,1789048753171000000,1789048813182000000,27
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1789048753171000000,1789048813182000000,6
jps.global.handle.before.change.events.ms,1789048753171000000,1789048813182000000,0
jps.global.initialize.library.bridges.after.loading.ms,1789048753171000000,1789048813182000000,1
jps.project.serializers.save.ms,1789048753171000000,1789048813182000000,0
workspaceModel.sync.entities.ms,1789048753171000000,1789048813182000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1789048753171000000,1789048813182000000,0
workspaceModel.global.apply.state.to.project.ms,1789048753171000000,1789048813182000000,50
jps.global.get.libraries.ms,1789048753171000000,1789048813182000000,0
jps.save.global.entities.ms,1789048753171000000,1789048813182000000,0
jps.save.changed.project.entities.ms,1789048753171000000,1789048813182000000,0
jps.module.iml.entities.serializer.save.entities.ms,1789048753171000000,1789048813182000000,0
VFS.fileByIdCache.misses,1789048753171000000,1789048813182000000,22
VFS.invertedFileNameIndex.requests,1789048753171000000,1789048813182000000,0
VFS.fileByIdCache.hits,1789048753171000000,1789048813182000000,0
FileNameCache.totalMisses,1789048753171000000,1789048813182000000,0
VFS.fileChildByName,1789048753171000000,1789048813182000000,933
FileNameCache.queries,1789048753171000000,1789048813182000000,0
writeAction.count,1789048813182000000,1789048873180000000,0
writeAction.wait.ms,1789048813182000000,1789048873180000000,0
writeAction.median.wait.ms,1789048813182000000,1789048873180000000,0
writeAction.max.wait.ms,1789048813182000000,1789048873180000000,2
Indexes.allKeys.lookups,1789048813182000000,1789048873180000000,0.0
Indexes.stubs.lookupDurationMaxMs,1789048813182000000,1789048873180000000,0.0
IndexesFlusher.totalFlushesRetried,1789048813182000000,1789048873180000000,0
Indexes.entries.lookups,1789048813182000000,1789048873180000000,0.0
Indexes.allKeys.lookupDuration90PMs,1789048813182000000,1789048873180000000,0.0
Indexes.stubs.lookupDurationAvgMs,1789048813182000000,1789048873180000000,0.0
Indexes.stubs.lookups,1789048813182000000,1789048873180000000,0.0
Indexes.entries.lookupDuration90PMs,1789048813182000000,1789048873180000000,0.0
IndexesFlusher.totalContentionQuotaSpent,1789048813182000000,1789048873180000000,0
IndexesFlusher.totalFlushes,1789048813182000000,1789048873180000000,59
Indexes.entries.lookupDurationMaxMs,1789048813182000000,1789048873180000000,0.0
IndexesFlusher.totalFlushingTimeUs,1789048813182000000,1789048873180000000,280187
Indexes.allKeys.lookupDurationMaxMs,1789048813182000000,1789048873180000000,0.0
Indexes.entries.lookupDurationAvgMs,1789048813182000000,1789048873180000000,0.0
Indexes.stubs.lookupDuration90PMs,1789048813182000000,1789048873180000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1789048813182000000,1789048873180000000,0.0
FilePageCacheLockFree.totalPageAllocationsWaited,1789048813182000000,1789048873180000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1789048813182000000,1789048873180000000,0
FilePageCacheLockFree.totalPagesWriteMs,1789048813182000000,1789048873180000000,0
FilePageCacheLockFree.totalBytesRequested,1789048813182000000,1789048873180000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1789048813182000000,1789048873180000000,0
StorageLockContext.competingThreads.max,1789048813182000000,1789048873180000000,0
StorageLockContext.competingThreads.90P,1789048813182000000,1789048873180000000,0
FilePageCache.maxCacheSizeInBytes,1789048813182000000,1789048873180000000,212877312
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1789048813182000000,1789048873180000000,0
StorageLockContext.competingThreads.avg,1789048813182000000,1789048873180000000,0.0
DirectByteBufferAllocator.reclaimed,1789048813182000000,1789048873180000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1789048813182000000,1789048873180000000,0
FilePageCache.pageFastCacheHits,1789048813182000000,1789048873180000000,0
